event0,Tsunami,event
event1,earthquake,event
event2,storm,event
event3,mission,event
event4,rescue,event
entity772,477661200,entity
entity773,477678000,entity
entity774,477680400,entity
entity775,477685100,entity
entity776,477690700,entity
entity777,477692700,entity
entity778,477694600,entity
entity779,477698300,entity
entity780,477700400,entity
entity781,477712100,entity
entity782,477726700,entity
entity783,477726800,entity
entity784,477728200,entity
entity785,477728500,entity
entity786,477730100,entity
entity787,477733100,entity
entity788,477752300,entity
entity789,477759300,entity
entity790,477765300,entity
entity791,477765900,entity
entity792,477767500,entity
entity793,477769200,entity
entity794,477769500,entity
entity795,477769700,entity
entity796,477769800,entity
entity797,477771300,entity
entity798,477771500,entity
entity799,477776200,entity
entity800,477779900,entity
entity801,477784000,entity
entity802,477786900,entity
entity803,477797700,entity
entity804,477813700,entity
entity805,477815600,entity
entity806,477815800,entity
entity807,477817600,entity
entity808,477826200,entity
entity809,477829500,entity
entity810,477830900,entity
entity811,477831200,entity
entity812,477845500,entity
entity813,477851200,entity
entity814,477855100,entity
entity815,477861500,entity
entity816,477881900,entity
entity817,477884500,entity
entity818,477900700,entity
entity819,477902200,entity
entity820,477915200,entity
entity821,477925400,entity
entity822,477926900,entity
entity823,477927000,entity
entity824,477942100,entity
entity825,477942700,entity
entity826,477950700,entity
entity827,477967800,entity
entity828,477969100,entity
entity829,477973000,entity
entity830,477978200,entity
entity831,477978300,entity
entity832,477996400,entity
entity833,482568256,entity
entity834,488888888,entity
entity835,491984589,entity
entity836,500000005,entity
entity837,501782222,entity
entity838,503000051,entity
entity839,506120000,entity
entity840,511294000,entity
entity841,511428000,entity
entity842,511475000,entity
entity843,511913000,entity
entity844,515028000,entity
entity845,523456789,entity
entity846,525012357,entity
entity847,525100653,entity
entity848,525119006,entity
entity849,529800000,entity
entity850,529900000,entity
entity851,533000996,entity
entity852,533002720,entity
entity853,533004410,entity
entity854,533170047,entity
entity855,533170107,entity
entity856,533180014,entity
entity857,533180059,entity
entity858,533180177,entity
entity859,533453000,entity
entity860,533735000,entity
entity861,533957000,entity
entity862,538001656,entity
entity863,538001836,entity
entity864,538002349,entity
entity865,538002591,entity
entity866,538002635,entity
entity867,538002641,entity
entity868,538002666,entity
entity869,538002815,entity
entity870,538002822,entity
entity871,538002823,entity
entity872,538002869,entity
entity873,538003004,entity
entity874,538003042,entity
entity875,538003181,entity
entity876,538003242,entity
entity877,538003278,entity
entity878,538003499,entity
entity879,538003501,entity
entity880,538003558,entity
entity881,538003562,entity
entity882,538003563,entity
entity883,538003673,entity
entity884,538003936,entity
entity885,538003998,entity
entity886,462803135,entity
entity887,462810245,entity
entity888,463042101,entity
entity889,464646466,entity
entity890,466613223,entity
entity891,472396009,entity
entity892,477001400,entity
entity893,477002300,entity
entity894,477003200,entity
entity895,477006600,entity
entity896,477010500,entity
entity897,477014400,entity
entity898,477014600,entity
entity899,477014700,entity
entity900,477023600,entity
entity901,477024800,entity
entity902,477024900,entity
entity903,477036300,entity
entity904,477036500,entity
entity905,477040800,entity
entity906,477043400,entity
entity907,477047100,entity
entity908,477056100,entity
entity909,477057200,entity
entity910,477066600,entity
entity911,477067800,entity
entity912,477071600,entity
entity913,477077100,entity
entity914,477077600,entity
entity915,477079500,entity
entity916,477081100,entity
entity917,477089200,entity
entity918,477089300,entity
entity919,477091500,entity
entity920,477098900,entity
entity921,477105800,entity
entity922,477107900,entity
entity923,477108200,entity
entity924,477108600,entity
entity925,477109500,entity
entity926,477109800,entity
entity927,477111700,entity
entity928,477112300,entity
entity929,477112500,entity
entity930,477112600,entity
entity931,477114900,entity
entity932,477117100,entity
entity933,477129300,entity
entity934,477131500,entity
entity935,477135200,entity
entity936,477136300,entity
entity937,477141700,entity
entity938,477142100,entity
entity939,477142200,entity
entity940,477143800,entity
entity941,477144500,entity
entity942,477150700,entity
entity943,477151100,entity
entity944,477151600,entity
entity945,477154100,entity
entity946,477154400,entity
entity947,477159900,entity
entity948,477160200,entity
entity949,477168100,entity
entity950,477168500,entity
entity951,477172200,entity
entity952,477181400,entity
entity953,477181900,entity
entity954,477182500,entity
entity955,477183800,entity
entity956,477184400,entity
entity957,477189200,entity
entity958,477190600,entity
entity959,477193400,entity
entity960,477194400,entity
entity961,477194800,entity
entity962,477195700,entity
entity963,477195800,entity
entity964,477196500,entity
entity965,477198000,entity
entity966,477201800,entity
entity967,477202700,entity
entity968,477203300,entity
entity969,477207300,entity
entity970,477209200,entity
entity971,477218900,entity
entity972,477219100,entity
entity973,477222900,entity
entity974,477225500,entity
entity975,477233700,entity
entity976,477233800,entity
entity977,477237400,entity
entity978,477242600,entity
entity979,477242900,entity
entity980,477244200,entity
entity981,477250600,entity
entity982,477250700,entity
entity983,477250800,entity
entity984,477257400,entity
entity985,477264300,entity
entity986,477264600,entity
entity987,477266100,entity
entity988,477269800,entity
entity989,477271300,entity
entity990,477271400,entity
entity991,477274500,entity
entity992,477274900,entity
entity993,477276900,entity
entity994,477293800,entity
entity995,477300400,entity
entity996,477302300,entity
entity997,477308100,entity
entity998,477311600,entity
entity999,477312400,entity
entity1000,477314200,entity
entity1001,477319300,entity
entity1002,477325500,entity
entity1003,477335500,entity
entity1004,477335600,entity
entity1005,477340700,entity
entity1006,477347200,entity
entity1007,477351900,entity
entity1008,477360500,entity
entity1009,477389400,entity
entity1010,477390900,entity
entity1011,477397500,entity
entity1012,477400800,entity
entity1013,477413800,entity
entity1014,477423300,entity
entity1015,477434900,entity
entity1016,477435300,entity
entity1017,477435900,entity
entity1018,477439900,entity
entity1019,477441500,entity
entity1020,477441800,entity
entity1021,477444300,entity
entity1022,477462300,entity
entity1023,477464800,entity
entity1024,477466800,entity
entity1025,477466900,entity
entity1026,477476100,entity
entity1027,477477400,entity
entity1028,477486400,entity
entity1029,477503000,entity
entity1030,477514400,entity
entity1031,477524300,entity
entity1032,477527900,entity
